456,8.16727494845249e+23,5.42240602511001e+24,4.89913038921672e-21,2.05061563372383e-23
458,8.15798521083524e+23,5.43080763158866e+24,4.94453900043652e-21,2.04091727522971e-23
460,8.14873958691676e+23,5.43918725921839e+24,4.99003518698988e-21,2.03128819876287e-23
462,8.13953766351101e+23,5.4475451459077e+24,5.03561748769846e-21,2.02172783259621e-23
464,8.12159976015302e+23,5.46556090984872e+24,5.11686649142226e-21,2.01676264675616e-23
466,8.11256304444616e+23,5.47384565784529e+24,5.16273281174282e-21,2.00726319485985e-23
468,8.10356788093067e+23,5.48210982476759e+24,5.20867965148297e-21,1.99783209840956e-23
470,8.09461389344332e+23,5.49035362328963e+24,5.25470560340968e-21,1.98846877200323e-23
472,8.0857007104947e+23,5.49857726245105e+24,5.30080927357051e-21,1.97917263456927e-23
474,8.07682796520401e+23,5.50678094774458e+24,5.34698928122188e-21,1.96994310939184e-23
476,8.06799529523565e+23,5.51496488120051e+24,5.39324425875378e-21,1.96077962413213e-23
478,8.0592023427365e+23,5.523129261469e+24,5.4395728516133e-21,1.95168161084693e-23
480,8.04683939775635e+23,5.53646166024295e+24,5.48112785062931e-21,1.93683004206726e-23
482,8.03816483188176e+23,5.54448070507602e+24,5.52739654492076e-21,1.92782616515392e-23
484,8.02952842022761e+23,5.55248208735161e+24,5.5737353563633e-21,1.91888745911352e-23
486,8.02092982959005e+23,5.56046597144132e+24,5.62014299506013e-21,1.9100133358583e-23
488,8.01236873082762e+23,5.56843251915996e+24,5.66661818347576e-21,1.90120321281892e-23
490,8.00384479880627e+23,5.57638188982466e+24,5.71315965636057e-21,1.892456512914e-23
492,7.99535771234474e+23,5.58431424031256e+24,5.7597661606741e-21,1.88377266451844e-23
494,7.98690715416299e+23,5.59222972511541e+24,5.80643645550201e-21,1.87515110143024e-23
496,7.97807364963871e+23,5.60410234612759e+24,5.87361784294826e-21,1.87671155627758e-23
498,7.96970094496323e+23,5.61197396567586e+24,5.92045905124524e-21,1.86815276564304e-23
500,7.9613638179374e+23,5.6198294223514e+24,5.9673597648739e-21,1.85965528401608e-23
502,7.95306196616434e+23,5.62766885607923e+24,6.01431879197213e-21,1.85121855454624e-23
504,7.94479509091128e+23,5.63549240478169e+24,6.06133495244603e-21,1.84284202590124e-23
506,7.93656289706031e+23,5.64330020442282e+24,6.10840707788646e-21,1.83452515222235e-23
508,7.92836509305806e+23,5.65109238905259e+24,6.15553401148877e-21,1.82626739307982e-23
510,7.92020139086918e+23,5.65886909084798e+24,6.20271460796496e-21,1.81806821342713e-23
512,7.9120715059274e+23,5.66663044015526e+24,6.24994773346429e-21,1.80992708355588e-23
514,7.89596652405686e+23,5.68102370562849e+24,6.33627002286573e-21,1.81813045463803e-23
516,7.88792060471891e+23,5.68875954141923e+24,6.38380436915644e-21,1.810015450088e-23
518,7.87990779254606e+23,5.6964802410126e+24,6.43138658770528e-21,1.80195762302228e-23
520,7.87192781184503e+23,5.70418593105929e+24,6.47901558923999e-21,1.79395645968045e-23
